,country,year,life_expectancy
6130,Mali,1813,26.41
6131,Malta,1813,28.7
6133,Martinique,1813,30.15
6134,Mauritania,1813,32.0
6135,Mauritius,1813,28.7
6136,Mayotte,1813,32.5
6137,Mexico,1813,26.9
6138,"Micronesia, Fed. Sts.",1813,26.7
6139,Moldova,1813,33.15
6141,Mongolia,1813,31.8
6142,Montenegro,1813,35.4
6144,Morocco,1813,33.1
6145,Mozambique,1813,30.28
6146,Myanmar,1813,30.8
6147,Namibia,1813,32.4
6149,Nepal,1813,32.8
6150,Netherlands,1813,39.86
6151,Netherlands Antilles,1813,34.41
6152,New Caledonia,1813,26.0
6153,New Zealand,1813,34.05
6155,Nicaragua,1813,25.4
6156,Niger,1813,30.8
6157,Nigeria,1813,30.4
6162,Norway,1813,33.46
6163,Oman,1813,32.3
6164,Pakistan,1813,25.8
6166,Panama,1813,32.9
6167,Papua New Guinea,1813,31.5
6168,Paraguay,1813,35.5
6169,Peru,1813,35.7
6170,Philippines,1813,30.9
6172,Poland,1813,35.9
6173,Portugal,1813,35.6
6174,Puerto Rico,1813,30.43
6175,Qatar,1813,30.8
6176,Reunion,1813,33.0
6177,Romania,1813,35.7
6178,Russia,1813,29.57
6179,Rwanda,1813,31.8
6183,St. Lucia,1813,28.01
6185,St. Vincent and the Grenadines,1813,25.99
6187,Samoa,1813,25.4
6189,Sao Tome and Principe,1813,31.0
6190,Saudi Arabia,1813,32.1
6191,Senegal,1813,25.2
6192,Serbia,1813,35.5
6195,Seychelles,1813,37.0
6196,Sierra Leone,1813,25.1
6197,Singapore,1813,29.1
6198,Slovak Republic,1813,36.4
6199,Slovenia,1813,36.6
6200,Solomon Islands,1813,25.1
6201,Somalia,1813,29.4
6203,South Africa,1813,33.5
6205,Spain,1813,29.5
6206,Sri Lanka,1813,32.6
6207,Sudan,1813,31.4
6208,Suriname,1813,32.9
6210,Swaziland,1813,32.3
6211,Sweden,1813,36.49
6212,Switzerland,1813,38.0
6213,Syria,1813,31.1
6214,Taiwan,1813,28.3
6215,Tajikistan,1813,24.24
6216,Tanzania,1813,32.2
6217,Thailand,1813,30.4
6218,Timor-Leste,1813,28.95
6219,Togo,1813,31.3
6221,Tonga,1813,28.2
6223,Trinidad and Tobago,1813,32.9
6224,Tunisia,1813,28.8
6225,Turkey,1813,35.0
6226,Turkmenistan,1813,24.0
6229,Uganda,1813,25.3
6230,Ukraine,1813,36.6
6231,United Arab Emirates,1813,30.7
6232,United Kingdom,1813,43.04
6233,United States,1813,39.41
6234,Uruguay,1813,32.9
6236,Uzbekistan,1813,26.93
6238,Vanuatu,1813,24.3
6239,Venezuela,1813,32.2
6240,West Bank and Gaza,1813,32.1
6242,Western Sahara,1813,34.75
6243,Vietnam,1813,32.0
6244,Virgin Islands (U.S.),1813,33.4
6247,Yemen,1813,23.39
6249,Zambia,1813,32.6
6250,Zimbabwe,1813,33.7
6252,South Sudan,1813,26.67
6455,Afghanistan,1814,28.07
6457,Albania,1814,35.4
6458,Algeria,1814,28.82
6461,Angola,1814,26.98
6463,Antigua and Barbuda,1814,33.54
6464,Argentina,1814,33.2
6465,Armenia,1814,34.0
6466,Aruba,1814,34.42
6467,Australia,1814,34.05
6468,Austria,1814,34.4
6469,Azerbaijan,1814,29.17
6470,Bahamas,1814,35.18
6471,Bahrain,1814,30.3
6472,Bangladesh,1814,25.5
6473,Barbados,1814,32.12
6474,Belarus,1814,36.2
6475,Belgium,1814,40.11
6476,Belize,1814,26.5
6477,Benin,1814,31.0
6479,Bhutan,1814,28.8
6480,Bolivia,1814,33.0
6481,Bosnia and Herzegovina,1814,35.1
6482,Botswana,1814,33.6
6483,Brazil,1814,32.0
6485,Brunei,1814,29.2
6486,Bulgaria,1814,36.42
6487,Burkina Faso,1814,29.2
6488,Burundi,1814,31.5
6489,Cambodia,1814,35.0
6490,Cameroon,1814,28.75
6491,Canada,1814,39.02
6492,Cape Verde,1814,33.8
6494,Central African Republic,1814,30.0
6495,Chad,1814,30.9
6497,Chile,1814,32.0
6498,China,1814,32.0
6501,Colombia,1814,32.0
6502,Comoros,1814,32.1
6503,"Congo, Dem. Rep.",1814,31.6
6504,"Congo, Rep.",1814,32.7
6506,Costa Rica,1814,30.21
6507,Cote d'Ivoire,1814,31.16
6508,Croatia,1814,36.1
6509,Cuba,1814,34.2
6510,Cyprus,1814,38.5
6511,Czech Republic,1814,34.95
6513,Denmark,1814,38.8
6514,Djibouti,1814,29.9
6516,Dominican Republic,1814,29.9
6518,Ecuador,1814,32.9
6519,Egypt,1814,33.0
6520,El Salvador,1814,28.7
6521,Equatorial Guinea,1814,29.8
6522,Eritrea,1814,30.2
6524,Estonia,1814,37.39
6525,Ethiopia,1814,29.7
6528,Fiji,1814,26.1
6529,Finland,1814,34.99
6530,France,1814,30.1
6531,French Guiana,1814,30.5
6532,French Polynesia,1814,25.6
6533,Gabon,1814,30.6
6534,Gambia,1814,28.8
6535,Georgia,1814,31.87
6536,Germany,1814,38.37
6537,Ghana,1814,28.0
6539,Greece,1814,36.6
6540,Greenland,1814,33.87
6541,Grenada,1814,31.4
6542,Guadeloupe,1814,27.66
6543,Guam,1814,27.5
6544,Guatemala,1814,25.8
6546,Guinea,1814,29.64
6547,Guinea-Bissau,1814,32.0
6548,Guyana,1814,31.12
6549,Haiti,1814,29.0
6551,Honduras,1814,33.9
6552,"Hong Kong, China",1814,34.9
6553,Hungary,1814,36.0
6554,Iceland,1814,37.17
6555,India,1814,25.44
6556,Indonesia,1814,30.0
6557,Iran,1814,25.6
6558,Iraq,1814,31.2
6559,Ireland,1814,38.3
6561,Israel,1814,32.0
6562,Italy,1814,29.69
6563,Jamaica,1814,34.2
6564,Japan,1814,36.41
6566,Jordan,1814,31.7
6567,Kazakhstan,1814,26.2
6568,Kenya,1814,25.5
6569,Kiribati,1814,24.9
6570,North Korea,1814,26.0
6571,South Korea,1814,25.8
6574,Kuwait,1814,26.0
6575,Kyrgyz Republic,1814,23.94
6576,Lao,1814,31.9
6577,Latvia,1814,33.0
6578,Lebanon,1814,29.7
6579,Lesotho,1814,32.8
6580,Liberia,1814,31.1
6581,Libya,1814,33.1
6583,Lithuania,1814,28.9
6584,Luxembourg,1814,36.9
6585,"Macao, China",1814,34.7
6586,"Macedonia, FYR",1814,36.1
6587,Madagascar,1814,30.5
6588,Malawi,1814,30.3
6589,Malaysia,1814,30.6
6590,Maldives,1814,32.65
6591,Mali,1814,26.41
6592,Malta,1814,28.7
6594,Martinique,1814,30.15
6595,Mauritania,1814,32.0
6596,Mauritius,1814,28.7
6597,Mayotte,1814,32.5
6598,Mexico,1814,26.9
6599,"Micronesia, Fed. Sts.",1814,26.7
6600,Moldova,1814,33.15
6602,Mongolia,1814,31.8
6603,Montenegro,1814,35.4
6605,Morocco,1814,33.1
6606,Mozambique,1814,30.28
6607,Myanmar,1814,30.8
6608,Namibia,1814,32.4
6610,Nepal,1814,32.8
6611,Netherlands,1814,39.86
6612,Netherlands Antilles,1814,34.41
6613,New Caledonia,1814,26.0
6614,New Zealand,1814,34.05
6616,Nicaragua,1814,25.4
6617,Niger,1814,30.8
6618,Nigeria,1814,30.4
6623,Norway,1814,41.74
6624,Oman,1814,32.3
6625,Pakistan,1814,25.8
6627,Panama,1814,32.9
6628,Papua New Guinea,1814,31.5
6629,Paraguay,1814,35.5
6630,Peru,1814,35.7
6631,Philippines,1814,30.9
6633,Poland,1814,35.9
6634,Portugal,1814,35.6
6635,Puerto Rico,1814,30.43
6636,Qatar,1814,30.8
6637,Reunion,1814,33.0
6638,Romania,1814,35.7
6639,Russia,1814,29.57
6640,Rwanda,1814,31.8
6644,St. Lucia,1814,28.01
6646,St. Vincent and the Grenadines,1814,25.99
6648,Samoa,1814,25.4
6650,Sao Tome and Principe,1814,31.0
6651,Saudi Arabia,1814,32.1
6652,Senegal,1814,25.2
6653,Serbia,1814,35.5
6656,Seychelles,1814,37.0
6657,Sierra Leone,1814,25.1
6658,Singapore,1814,29.1
6659,Slovak Republic,1814,36.4
6660,Slovenia,1814,36.6
6661,Solomon Islands,1814,25.1
6662,Somalia,1814,29.4
6664,South Africa,1814,33.5
6666,Spain,1814,29.5
6667,Sri Lanka,1814,32.6
6668,Sudan,1814,31.4
6669,Suriname,1814,32.9
6671,Swaziland,1814,32.3
6672,Sweden,1814,38.57
6673,Switzerland,1814,38.0
6674,Syria,1814,31.1
6675,Taiwan,1814,28.3
6676,Tajikistan,1814,24.24
6677,Tanzania,1814,32.2
6678,Thailand,1814,30.4
6679,Timor-Leste,1814,28.95
6680,Togo,1814,31.3
6682,Tonga,1814,28.2
6684,Trinidad and Tobago,1814,32.9
6685,Tunisia,1814,28.8
6686,Turkey,1814,35.0
6687,Turkmenistan,1814,24.0
6690,Uganda,1814,25.3
6691,Ukraine,1814,36.6
6692,United Arab Emirates,1814,30.7
6693,United Kingdom,1814,40.24
6694,United States,1814,39.41
6695,Uruguay,1814,32.9
6697,Uzbekistan,1814,26.93
6699,Vanuatu,1814,24.3
6700,Venezuela,1814,32.2
6701,West Bank and Gaza,1814,32.1
6703,Western Sahara,1814,34.75
6704,Vietnam,1814,32.0
6705,Virgin Islands (U.S.),1814,33.4
6708,Yemen,1814,23.39
6710,Zambia,1814,32.6
6711,Zimbabwe,1814,33.7
6713,South Sudan,1814,26.67
6916,Afghanistan,1815,28.06
6918,Albania,1815,35.4
6919,Algeria,1815,28.82
6922,Angola,1815,26.98
6924,Antigua and Barbuda,1815,33.54
6925,Argentina,1815,33.2
6926,Armenia,1815,34.0
6927,Aruba,1815,34.42
6928,Australia,1815,34.05
6929,Austria,1815,34.4
6930,Azerbaijan,1815,29.17
6931,Bahamas,1815,35.18
6932,Bahrain,1815,30.3
6933,Bangladesh,1815,25.5
6934,Barbados,1815,32.12
6935,Belarus,1815,36.2
6936,Belgium,1815,40.12
6937,Belize,1815,26.5
6938,Benin,1815,31.0
6940,Bhutan,1815,28.8
6941,Bolivia,1815,33.0
6942,Bosnia and Herzegovina,1815,35.1
6943,Botswana,1815,33.6
6944,Brazil,1815,32.0
6946,Brunei,1815,29.2
6947,Bulgaria,1815,36.46
6948,Burkina Faso,1815,29.2
6949,Burundi,1815,31.5
6950,Cambodia,1815,35.0
6951,Cameroon,1815,28.75
6952,Canada,1815,39.02
6953,Cape Verde,1815,33.8
6955,Central African Republic,1815,30.0
6956,Chad,1815,30.9
6958,Chile,1815,32.0
6959,China,1815,32.0
6962,Colombia,1815,32.0
6963,Comoros,1815,32.1
6964,"Congo, Dem. Rep.",1815,31.6
6965,"Congo, Rep.",1815,32.7
6967,Costa Rica,1815,30.21
6968,Cote d'Ivoire,1815,31.16
6969,Croatia,1815,36.1
6970,Cuba,1815,34.3
6971,Cyprus,1815,38.5
6972,Czech Republic,1815,34.95
6974,Denmark,1815,42.67
6975,Djibouti,1815,29.9
6977,Dominican Republic,1815,29.9
6979,Ecuador,1815,32.9
6980,Egypt,1815,33.0
6981,El Salvador,1815,28.7
6982,Equatorial Guinea,1815,29.8
6983,Eritrea,1815,30.2
6985,Estonia,1815,38.02
6986,Ethiopia,1815,29.7
6989,Fiji,1815,26.1
6990,Finland,1815,35.72
6991,France,1815,36.5
6992,French Guiana,1815,30.5
6993,French Polynesia,1815,25.6
6994,Gabon,1815,30.6
6995,Gambia,1815,28.8
6996,Georgia,1815,31.87
6997,Germany,1815,38.37
6998,Ghana,1815,28.0
7000,Greece,1815,36.6
7001,Greenland,1815,33.87
7002,Grenada,1815,31.4
7003,Guadeloupe,1815,27.66
7004,Guam,1815,27.5
7005,Guatemala,1815,25.8
7007,Guinea,1815,29.66
7008,Guinea-Bissau,1815,32.0
7009,Guyana,1815,31.12
7010,Haiti,1815,29.0
7012,Honduras,1815,33.9
7013,"Hong Kong, China",1815,34.9
7014,Hungary,1815,36.0
7015,Iceland,1815,45.15
7016,India,1815,25.44
7017,Indonesia,1815,30.0
7018,Iran,1815,25.6
7019,Iraq,1815,31.2
7020,Ireland,1815,38.3
7022,Israel,1815,32.0
7023,Italy,1815,29.69
7024,Jamaica,1815,34.2
7025,Japan,1815,36.41
7027,Jordan,1815,31.7
7028,Kazakhstan,1815,26.2
7029,Kenya,1815,25.5
7030,Kiribati,1815,24.9
7031,North Korea,1815,26.0
7032,South Korea,1815,25.8
7035,Kuwait,1815,26.0
7036,Kyrgyz Republic,1815,23.94
7037,Lao,1815,31.9
7038,Latvia,1815,33.0
7039,Lebanon,1815,29.7
7040,Lesotho,1815,32.8
7041,Liberia,1815,31.1
7042,Libya,1815,33.1
7044,Lithuania,1815,28.9
7045,Luxembourg,1815,36.9
7046,"Macao, China",1815,34.7
7047,"Macedonia, FYR",1815,36.1
7048,Madagascar,1815,30.5
7049,Malawi,1815,30.3
7050,Malaysia,1815,30.6
7051,Maldives,1815,32.65
7052,Mali,1815,26.41
7053,Malta,1815,28.7
7055,Martinique,1815,30.15
7056,Mauritania,1815,32.0
7057,Mauritius,1815,28.7
7058,Mayotte,1815,32.5
7059,Mexico,1815,26.9
7060,"Micronesia, Fed. Sts.",1815,26.7
7061,Moldova,1815,33.15
7063,Mongolia,1815,31.8
7064,Montenegro,1815,35.4
7066,Morocco,1815,33.1
7067,Mozambique,1815,30.28
7068,Myanmar,1815,30.8
7069,Namibia,1815,32.4
7071,Nepal,1815,32.8
7072,Netherlands,1815,39.86
7073,Netherlands Antilles,1815,34.41
7074,New Caledonia,1815,26.0
7075,New Zealand,1815,34.05
7077,Nicaragua,1815,25.4
7078,Niger,1815,30.8
7079,Nigeria,1815,30.4
7084,Norway,1815,45.58
7085,Oman,1815,32.3
7086,Pakistan,1815,25.8
7088,Panama,1815,32.9
7089,Papua New Guinea,1815,31.5
7090,Paraguay,1815,35.5
7091,Peru,1815,35.7
7092,Philippines,1815,30.9
7094,Poland,1815,35.9
7095,Portugal,1815,35.6
7096,Puerto Rico,1815,30.43
7097,Qatar,1815,30.8
7098,Reunion,1815,33.0
7099,Romania,1815,35.7
7100,Russia,1815,29.57
7101,Rwanda,1815,31.8
7105,St. Lucia,1815,28.01
7107,St. Vincent and the Grenadines,1815,25.99
7109,Samoa,1815,25.4
7111,Sao Tome and Principe,1815,31.0
7112,Saudi Arabia,1815,32.1
7113,Senegal,1815,25.2
7114,Serbia,1815,35.5
7117,Seychelles,1815,37.0
7118,Sierra Leone,1815,25.1
7119,Singapore,1815,29.1
7120,Slovak Republic,1815,36.4
7121,Slovenia,1815,36.6
7122,Solomon Islands,1815,25.1
7123,Somalia,1815,29.4
7125,South Africa,1815,33.5
7127,Spain,1815,29.5
7128,Sri Lanka,1815,32.6
7129,Sudan,1815,31.4
7130,Suriname,1815,32.9
7132,Swaziland,1815,32.3
7133,Sweden,1815,40.42
7134,Switzerland,1815,38.0
7135,Syria,1815,31.1
7136,Taiwan,1815,28.3
7137,Tajikistan,1815,24.24
7138,Tanzania,1815,32.2
7139,Thailand,1815,30.4
7140,Timor-Leste,1815,28.95
7141,Togo,1815,31.3
7143,Tonga,1815,28.2
7145,Trinidad and Tobago,1815,32.9
7146,Tunisia,1815,28.8
7147,Turkey,1815,35.0
7148,Turkmenistan,1815,24.0
7151,Uganda,1815,25.3
7152,Ukraine,1815,36.6
7153,United Arab Emirates,1815,30.7
7154,United Kingdom,1815,41.13
7155,United States,1815,39.41
7156,Uruguay,1815,32.9
7158,Uzbekistan,1815,26.93
7160,Vanuatu,1815,24.3
7161,Venezuela,1815,32.2
7162,West Bank and Gaza,1815,32.1
7164,Western Sahara,1815,34.75
7165,Vietnam,1815,32.0
7166,Virgin Islands (U.S.),1815,33.4
7169,Yemen,1815,23.39
7171,Zambia,1815,32.6
7172,Zimbabwe,1815,33.7
7174,South Sudan,1815,26.67
7377,Afghanistan,1816,28.05
7379,Albania,1816,35.4
7380,Algeria,1816,28.82
7383,Angola,1816,26.98
7385,Antigua and Barbuda,1816,33.54
7386,Argentina,1816,33.2
7387,Armenia,1816,34.0
7388,Aruba,1816,34.42
7389,Australia,1816,34.05
7390,Austria,1816,34.4
7391,Azerbaijan,1816,29.17
7392,Bahamas,1816,35.18
7393,Bahrain,1816,30.3
7394,Bangladesh,1816,25.5
7395,Barbados,1816,32.12
7396,Belarus,1816,36.2
7397,Belgium,1816,40.13
7398,Belize,1816,26.5
7399,Benin,1816,31.0
7401,Bhutan,1816,28.8
7402,Bolivia,1816,33.0
7403,Bosnia and Herzegovina,1816,35.1
7404,Botswana,1816,33.6
7405,Brazil,1816,32.0
7407,Brunei,1816,29.2
7408,Bulgaria,1816,36.5
7409,Burkina Faso,1816,29.2
7410,Burundi,1816,31.5
7411,Cambodia,1816,35.0
7412,Cameroon,1816,28.75
7413,Canada,1816,39.02
7414,Cape Verde,1816,33.8
7416,Central African Republic,1816,30.0
7417,Chad,1816,30.9
7419,Chile,1816,32.0
7420,China,1816,32.0
7423,Colombia,1816,32.0
7424,Comoros,1816,32.1
7425,"Congo, Dem. Rep.",1816,31.6
7426,"Congo, Rep.",1816,32.7
7428,Costa Rica,1816,30.21
7429,Cote d'Ivoire,1816,31.16
7430,Croatia,1816,36.1
7431,Cuba,1816,34.4
7432,Cyprus,1816,38.5
7433,Czech Republic,1816,34.95
7435,Denmark,1816,44.08
7436,Djibouti,1816,29.9
7438,Dominican Republic,1816,29.9
7440,Ecuador,1816,32.9
7441,Egypt,1816,33.0
7442,El Salvador,1816,28.7
7443,Equatorial Guinea,1816,29.8
7444,Eritrea,1816,30.2
7446,Estonia,1816,39.1
7447,Ethiopia,1816,29.7
7450,Fiji,1816,26.1
7451,Finland,1816,38.69
7452,France,1816,40.04
7453,French Guiana,1816,30.5
7454,French Polynesia,1816,25.6
7455,Gabon,1816,30.6
7456,Gambia,1816,28.8
7457,Georgia,1816,31.87
7458,Germany,1816,38.37
7459,Ghana,1816,28.0
7461,Greece,1816,36.6
7462,Greenland,1816,33.87
7463,Grenada,1816,31.4
7464,Guadeloupe,1816,27.66
7465,Guam,1816,27.5
7466,Guatemala,1816,25.8
7468,Guinea,1816,29.67
7469,Guinea-Bissau,1816,32.0
7470,Guyana,1816,31.12
7471,Haiti,1816,29.0
7473,Honduras,1816,33.9
7474,"Hong Kong, China",1816,34.9
7475,Hungary,1816,36.0
7476,Iceland,1816,31.12
7477,India,1816,25.44
7478,Indonesia,1816,30.0
7479,Iran,1816,25.6
7480,Iraq,1816,31.2
7481,Ireland,1816,38.3
7483,Israel,1816,32.0
7484,Italy,1816,29.69
7485,Jamaica,1816,34.2
7486,Japan,1816,36.41
7488,Jordan,1816,31.7
7489,Kazakhstan,1816,26.2
7490,Kenya,1816,25.5
7491,Kiribati,1816,24.9
7492,North Korea,1816,26.0
7493,South Korea,1816,25.8
7496,Kuwait,1816,26.0
7497,Kyrgyz Republic,1816,23.94
7498,Lao,1816,31.9
7499,Latvia,1816,33.0
7500,Lebanon,1816,29.7
7501,Lesotho,1816,32.8
7502,Liberia,1816,31.1
7503,Libya,1816,33.1
7505,Lithuania,1816,28.9
7506,Luxembourg,1816,36.9
7507,"Macao, China",1816,34.7
7508,"Macedonia, FYR",1816,36.1
7509,Madagascar,1816,30.5
7510,Malawi,1816,30.3
7511,Malaysia,1816,30.6
7512,Maldives,1816,32.65
7513,Mali,1816,26.41
7514,Malta,1816,28.7
7516,Martinique,1816,30.15
7517,Mauritania,1816,32.0
7518,Mauritius,1816,28.7
7519,Mayotte,1816,32.5
7520,Mexico,1816,26.9
7521,"Micronesia, Fed. Sts.",1816,26.7
7522,Moldova,1816,33.15
7524,Mongolia,1816,31.8
7525,Montenegro,1816,35.4
7527,Morocco,1816,33.1
7528,Mozambique,1816,30.28
7529,Myanmar,1816,30.8
7530,Namibia,1816,32.4
7532,Nepal,1816,32.8
7533,Netherlands,1816,39.86
7534,Netherlands Antilles,1816,34.41
7535,New Caledonia,1816,26.0
7536,New Zealand,1816,34.05
7538,Nicaragua,1816,25.4
7539,Niger,1816,30.8
7540,Nigeria,1816,30.4
7545,Norway,1816,46.33
7546,Oman,1816,32.3
7547,Pakistan,1816,25.8
7549,Panama,1816,32.9
7550,Papua New Guinea,1816,31.5
7551,Paraguay,1816,35.5
7552,Peru,1816,35.7
7553,Philippines,1816,30.9
7555,Poland,1816,35.9
7556,Portugal,1816,35.6
7557,Puerto Rico,1816,30.43
7558,Qatar,1816,30.8
7559,Reunion,1816,33.0
7560,Romania,1816,35.7
7561,Russia,1816,29.57
7562,Rwanda,1816,31.8
7566,St. Lucia,1816,28.01
7568,St. Vincent and the Grenadines,1816,25.99
7570,Samoa,1816,25.4
7572,Sao Tome and Principe,1816,31.0
7573,Saudi Arabia,1816,32.1
7574,Senegal,1816,25.2
7575,Serbia,1816,35.5
7578,Seychelles,1816,37.0
7579,Sierra Leone,1816,25.1
7580,Singapore,1816,29.1
7581,Slovak Republic,1816,36.4
7582,Slovenia,1816,36.6
7583,Solomon Islands,1816,25.1
7584,Somalia,1816,29.4
7586,South Africa,1816,33.5
7588,Spain,1816,29.5
7589,Sri Lanka,1816,32.6
7590,Sudan,1816,31.4
7591,Suriname,1816,32.9
7593,Swaziland,1816,32.3
7594,Sweden,1816,41.74
7595,Switzerland,1816,38.0
7596,Syria,1816,31.1
7597,Taiwan,1816,28.3
7598,Tajikistan,1816,24.24
7599,Tanzania,1816,32.2
7600,Thailand,1816,30.4
7601,Timor-Leste,1816,28.95
7602,Togo,1816,31.3
7604,Tonga,1816,28.2
7606,Trinidad and Tobago,1816,32.9
7607,Tunisia,1816,28.8
7608,Turkey,1816,35.0
7609,Turkmenistan,1816,24.0
7612,Uganda,1816,25.3
7613,Ukraine,1816,36.6
7614,United Arab Emirates,1816,30.7
7615,United Kingdom,1816,39.94
7616,United States,1816,39.41
7617,Uruguay,1816,32.9
7619,Uzbekistan,1816,26.93
7621,Vanuatu,1816,24.3
7622,Venezuela,1816,32.2
7623,West Bank and Gaza,1816,32.1
7625,Western Sahara,1816,34.75
7626,Vietnam,1816,32.0
7627,Virgin Islands (U.S.),1816,33.4
7630,Yemen,1816,23.39
7632,Zambia,1816,32.6
7633,Zimbabwe,1816,33.7
7635,South Sudan,1816,26.67
7838,Afghanistan,1817,28.04
7840,Albania,1817,35.4
7841,Algeria,1817,28.82
7844,Angola,1817,26.98
7846,Antigua and Barbuda,1817,33.54
7847,Argentina,1817,33.2
7848,Armenia,1817,34.0
7849,Aruba,1817,34.42
7850,Australia,1817,34.05
7851,Austria,1817,34.4
7852,Azerbaijan,1817,29.17
7853,Bahamas,1817,35.18
7854,Bahrain,1817,30.3
7855,Bangladesh,1817,25.5
7856,Barbados,1817,32.12
7857,Belarus,1817,36.2
7858,Belgium,1817,40.14
7859,Belize,1817,26.5
7860,Benin,1817,31.0
7862,Bhutan,1817,28.8
7863,Bolivia,1817,33.0
7864,Bosnia and Herzegovina,1817,35.1
7865,Botswana,1817,33.6
7866,Brazil,1817,32.0
7868,Brunei,1817,29.2
7869,Bulgaria,1817,36.55
7870,Burkina Faso,1817,29.2
7871,Burundi,1817,31.5
7872,Cambodia,1817,35.0
7873,Cameroon,1817,28.75
7874,Canada,1817,39.03
7875,Cape Verde,1817,33.8
7877,Central African Republic,1817,30.0
7878,Chad,1817,30.9
7880,Chile,1817,32.0
7881,China,1817,32.0
7884,Colombia,1817,32.0
7885,Comoros,1817,32.1
7886,"Congo, Dem. Rep.",1817,31.6
7887,"Congo, Rep.",1817,32.7
7889,Costa Rica,1817,30.21
7890,Cote d'Ivoire,1817,31.16
7891,Croatia,1817,36.1
7892,Cuba,1817,34.5
7893,Cyprus,1817,38.5
7894,Czech Republic,1817,34.95
7896,Denmark,1817,46.48
7897,Djibouti,1817,29.9
7899,Dominican Republic,1817,29.9
7901,Ecuador,1817,32.9
7902,Egypt,1817,33.0
7903,El Salvador,1817,28.7
7904,Equatorial Guinea,1817,29.8
7905,Eritrea,1817,30.2
7907,Estonia,1817,40.17
7908,Ethiopia,1817,29.7
7911,Fiji,1817,26.1
7912,Finland,1817,38.09
7913,France,1817,39.18
7914,French Guiana,1817,30.5
7915,French Polynesia,1817,25.6
7916,Gabon,1817,30.6
7917,Gambia,1817,28.8
7918,Georgia,1817,31.87
7919,Germany,1817,38.37
7920,Ghana,1817,28.0
7922,Greece,1817,36.6
7923,Greenland,1817,33.87
7924,Grenada,1817,31.4
7925,Guadeloupe,1817,27.66
7926,Guam,1817,27.5
7927,Guatemala,1817,25.8
7929,Guinea,1817,29.68
7930,Guinea-Bissau,1817,32.0
7931,Guyana,1817,31.12
7932,Haiti,1817,29.0
7934,Honduras,1817,33.9
7935,"Hong Kong, China",1817,34.9
7936,Hungary,1817,36.0
7937,Iceland,1817,45.65
7938,India,1817,25.44
7939,Indonesia,1817,30.0
7940,Iran,1817,25.6
7941,Iraq,1817,31.2
7942,Ireland,1817,38.3
7944,Israel,1817,32.0
7945,Italy,1817,29.69
7946,Jamaica,1817,34.2
7947,Japan,1817,36.41
7949,Jordan,1817,31.7
7950,Kazakhstan,1817,26.2
7951,Kenya,1817,25.5
7952,Kiribati,1817,24.9
7953,North Korea,1817,26.0
7954,South Korea,1817,25.8
7957,Kuwait,1817,26.0
7958,Kyrgyz Republic,1817,23.94
7959,Lao,1817,31.9
7960,Latvia,1817,33.0
7961,Lebanon,1817,29.7
7962,Lesotho,1817,32.8
7963,Liberia,1817,31.1
7964,Libya,1817,33.1
7966,Lithuania,1817,28.9
7967,Luxembourg,1817,36.9
7968,"Macao, China",1817,34.7
7969,"Macedonia, FYR",1817,36.1
7970,Madagascar,1817,30.5
7971,Malawi,1817,30.3
7972,Malaysia,1817,30.6
7973,Maldives,1817,32.65
7974,Mali,1817,26.41
7975,Malta,1817,28.7
7977,Martinique,1817,30.15
7978,Mauritania,1817,32.0
7979,Mauritius,1817,28.7
7980,Mayotte,1817,32.5
7981,Mexico,1817,26.9
7982,"Micronesia, Fed. Sts.",1817,26.7
7983,Moldova,1817,33.15
7985,Mongolia,1817,31.8
7986,Montenegro,1817,35.4
7988,Morocco,1817,33.1
7989,Mozambique,1817,30.28
7990,Myanmar,1817,30.8
7991,Namibia,1817,32.4
7993,Nepal,1817,32.8
7994,Netherlands,1817,39.86
7995,Netherlands Antilles,1817,34.41
7996,New Caledonia,1817,26.0
7997,New Zealand,1817,34.05
7999,Nicaragua,1817,25.4
8000,Niger,1817,30.8
8001,Nigeria,1817,30.4
8006,Norway,1817,48.87
8007,Oman,1817,32.3
8008,Pakistan,1817,25.8
8010,Panama,1817,32.9
8011,Papua New Guinea,1817,31.5
8012,Paraguay,1817,35.5
8013,Peru,1817,35.7
8014,Philippines,1817,30.9
8016,Poland,1817,35.9
8017,Portugal,1817,35.6
8018,Puerto Rico,1817,30.43
8019,Qatar,1817,30.8
8020,Reunion,1817,33.0
8021,Romania,1817,35.7
8022,Russia,1817,29.57
8023,Rwanda,1817,31.8
8027,St. Lucia,1817,28.01
8029,St. Vincent and the Grenadines,1817,25.99
8031,Samoa,1817,25.4
8033,Sao Tome and Principe,1817,31.0
8034,Saudi Arabia,1817,32.1
8035,Senegal,1817,25.2
8036,Serbia,1817,35.5
8039,Seychelles,1817,37.0
8040,Sierra Leone,1817,25.1
8041,Singapore,1817,29.1
8042,Slovak Republic,1817,36.4
8043,Slovenia,1817,36.6
8044,Solomon Islands,1817,25.1
8045,Somalia,1817,29.4
8047,South Africa,1817,33.5
8049,Spain,1817,29.5
8050,Sri Lanka,1817,32.6
8051,Sudan,1817,31.4
8052,Suriname,1817,32.9
8054,Swaziland,1817,32.3
8055,Sweden,1817,40.29
8056,Switzerland,1817,38.0
8057,Syria,1817,31.1
8058,Taiwan,1817,28.3
8059,Tajikistan,1817,24.24
8060,Tanzania,1817,32.2
8061,Thailand,1817,30.4
8062,Timor-Leste,1817,28.95
8063,Togo,1817,31.3
8065,Tonga,1817,28.2
